next_date,date,code,name,auction_pct,buy_open,sell_high,sell_low,sell_close,ret,exit,win,rank_in_day,vol_ratio,float_mv_yi,range_pct,y_one_word,market_fb_n,idx_open_pct
20240617,20240614,002350,北京科锐,-0.04873646209386295,5.27,5.58,5.24,5.31,0.0135,tp,True,1,4.518608567182497,78.8930037377,0.07539682539682538,False,23,-0.004916524600759198
20240617,20240614,600830,香溢融通,-0.04695431472081224,7.51,7.82,7.43,7.71,0.0135,tp,True,2,1.4336406467427332,41.9339895481,0.10474860335195531,False,23,-0.004916524600759198
20240618,20240617,300125,聆达股份,-0.05241935483870963,2.35,2.42,2.27,2.28,0.0135,tp,True,1,1.2344739049881088,34.9576400271,0.1835748792270531,False,25,-0.00027189320565390585
20240618,20240617,600192,长城电工,-0.030131826741996104,5.15,5.32,4.82,4.96,0.0135,tp,True,2,4.7128838849496715,31.7175064,0.02484472049689425,False,25,-0.00027189320565390585
20240619,20240618,000980,众泰汽车,-0.023668639053254448,1.65,1.66,1.58,1.59,-0.037863636363636266,close,False,1,3.009955366787845,87.7392535986,0.11038961038961034,False,42,-0.0003795066413662118
20240619,20240618,300868,杰美特,-0.020087655222790435,26.83,28.48,25.55,26.27,0.0135,tp,True,2,2.062892203231307,71.11578099500001,0.15644171779141106,False,42,-0.0003795066413662118
20240620,20240619,301027,华蓝集团,-0.033975084937712396,8.53,8.88,8.04,8.11,0.0135,tp,True,1,4.7467424342539974,26.748548397,0.11005434782608702,False,37,-0.0007720216696212034
20240620,20240619,300284,苏交科,-0.028473804100227817,8.53,8.66,8.22,8.25,0.0135,tp,True,2,3.567891545440106,63.8684155161,0.2008196721311475,False,37,-0.0007720216696212034
20240621,20240620,002199,东晶电子,-0.06724511930585697,8.6,10.0,8.3,8.3,0.0135,tp,True,1,1.4551891106632946,28.5394986948,0.2004773269689738,False,24,-0.002395655877342473
20240621,20240620,301189,奥尼电子,-0.03011635865845308,28.34,28.34,26.31,26.63,-0.06183874382498239,close,False,2,4.42394745172523,85.28885658,0.2172484599589322,False,24,-0.002395655877342473
20240621,20240620,003026,中晶科技,-0.027645908963976562,34.82,34.97,32.23,33.71,-0.03337823090178055,close,False,3,1.5559112121574727,41.604621263999995,0.08233486943164363,False,24,-0.002395655877342473
20240624,20240621,000504,南华生物,-0.05961070559610704,7.73,7.8,7.4,7.4,-0.04419081500646832,close,False,1,4.778790526214855,27.2184223146,0.09906291834002681,False,32,-0.005106499362938388
20240624,20240621,002173,创新医疗,-0.030042918454935563,6.78,6.95,6.61,6.76,0.0135,tp,True,2,2.4858814938561515,80.0906153993,0.08503937007874017,False,32,-0.005106499362938388
20240626,20240625,600743,华远控股,-0.048387096774193616,1.18,1.25,1.18,1.22,0.0135,tp,True,1,3.0849751532321186,53.021879752400004,0.10619469026548663,False,55,-0.0022203389830509623
20240626,20240625,603617,君禾股份,-0.02590673575129543,5.64,6.17,5.6,6.0,0.0135,tp,True,2,1.0559841087630006,27.6509330955,0.1083650190114069,False,55,-0.0022203389830509623
20240626,20240625,600684,珠江股份,-0.025270758122743597,2.7,2.79,2.66,2.71,0.0135,tp,True,3,4.302253806674417,32.0901231848,0.0992063492063492,False,55,-0.0022203389830509623
20240627,20240626,603386,骏亚科技,-0.05660377358490576,12.0,13.99,11.76,12.29,0.0135,tp,True,1,2.992919744566837,46.435700288,0.07958477508650517,False,50,-0.003306947280599437
20240627,20240626,002134,天津普林,-0.039433771486349856,9.5,9.78,9.17,9.3,0.0135,tp,True,2,2.4925367333028072,55.50898050000001,0.14349276974416028,False,50,-0.003306947280599437
20240627,20240626,300386,飞天诚信,-0.02855051244509521,13.27,13.52,11.61,12.23,0.0135,tp,True,3,2.768039080410158,33.0511834105,0.2486818980667838,False,50,-0.003306947280599437
20240628,20240627,301112,信邦智能,-0.048031155344006926,22.0,24.73,21.57,21.69,0.0135,tp,True,1,4.711983389361281,33.56515304,0.16199376947040503,False,28,-0.0018840063139670127
20240701,20240628,600076,康欣新材,-0.054421768707483054,1.39,1.62,1.36,1.62,0.0135,tp,True,1,2.3482473117595006,44.1010224376,0.02985074626865674,False,32,-0.0007245400013480285
20240701,20240628,301326,捷邦科技,-0.030116779348494216,31.56,31.56,30.1,30.6,-0.03191825095057027,close,False,2,3.8329634488762463,76.183183041,0.23008849557522118,False,32,-0.0007245400013480285
20240702,20240701,605066,天正电气,-0.021207177814029365,6.0,6.27,5.83,6.06,0.0135,tp,True,1,4.949485274727462,36.1249416875,0.12028725314183122,False,39,-0.0006244302491376086
20240703,20240702,000520,凤凰航运,-0.03076923076923077,2.52,2.65,2.52,2.53,0.0135,tp,True,1,3.111569904760639,42.811130146500005,0.11016949152542384,False,46,-0.00045044894745105424
20240703,20240702,300579,数字认证,-0.02857142857142858,23.12,27.5,22.7,25.98,0.0135,tp,True,2,2.3274784108564415,62.204764497300005,0.1613716591023701,False,46,-0.00045044894745105424
20240704,20240703,603079,圣达生物,-0.07939053728949486,11.48,12.33,11.22,11.25,0.0135,tp,True,1,2.5317731642003123,25.4622903528,0.09435626102292771,False,34,0.000821491560431431
20240704,20240703,002279,久其软件,-0.07047619047619047,4.88,5.46,4.87,4.98,0.0135,tp,True,2,2.67920953863634,56.681492157600005,0.04612159329140456,False,34,0.000821491560431431
20240704,20240703,600881,亚泰集团,-0.05309734513274322,1.07,1.2,1.03,1.15,0.0135,tp,True,3,2.7649571921056846,63.35015936480001,0.02912621359223282,False,34,0.000821491560431431
20240708,20240705,300311,任子行,-0.04978354978354993,4.39,4.89,4.28,4.44,0.0135,tp,True,1,1.7087217801193506,30.2023910266,0.20779220779220786,False,34,-0.0034204201455626526
20240708,20240705,300287,飞利信,-0.04761904761904767,2.0,2.15,1.99,2.05,0.0135,tp,True,2,2.550697837305998,50.269141927999996,0.23428571428571437,False,34,-0.0034204201455626526
20240708,20240705,002420,毅昌科技,-0.039548022598870025,5.1,5.2,4.97,5.05,0.0135,tp,True,3,2.2564906549976116,25.60545944,0.11801242236024832,False,34,-0.0034204201455626526
20240710,20240709,600185,珠免集团,-0.023809523809523836,5.33,5.6,4.98,5.02,0.0135,tp,True,1,4.278242078585077,91.4227810575,0.05645161290322586,False,49,-0.0034939868958594467
20240710,20240709,002388,新亚制程,-0.021943573667711602,3.12,3.17,3.0,3.03,0.0135,tp,True,2,2.0016823612192347,33.511995369,0.12068965517241383,False,49,-0.0034939868958594467
20240711,20240710,301228,实朴检测,-0.07698001480384897,12.47,14.62,12.3,13.1,0.0135,tp,True,1,3.3730850265482277,81.77181903,0.15186500888099458,False,42,0.006086358935278424
20240711,20240710,300942,易瑞生物,-0.06965174129353213,7.48,8.18,7.35,7.75,0.0135,tp,True,2,3.876825067269901,27.423773491499997,0.22537313432835804,False,42,0.006086358935278424
20240711,20240710,002852,道道全,-0.02130325814536349,7.81,8.21,7.75,7.9,0.0135,tp,True,3,3.2008951668534964,25.180631522600002,0.11586206896551735,False,42,0.006086358935278424
20240715,20240712,600721,百花医药,-0.026446280991735516,5.89,5.94,5.75,5.8,-0.016780135823429465,close,False,1,2.0340698621061057,50.7218330565,0.09999999999999996,False,32,-0.0025073200282705876
20240716,20240715,603223,恒通股份,-0.029197080291970656,6.65,7.13,6.65,6.77,0.0135,tp,True,1,2.2688997059006866,72.8408503176,0.08988764044943813,False,27,-0.0033994505734682434
20240717,20240716,600611,大众交通,-0.022448979591836782,4.79,5.15,4.7,4.88,0.0135,tp,True,1,1.5863299761392398,77.8531549272,0.13707865168539332,False,26,-0.0018445721197460907
20240718,20240717,605178,时空科技,-0.06054279749478075,13.5,13.7,12.93,12.93,-0.04372222222222227,close,False,1,2.418448948703033,66.879,0.05895865237366,False,25,-0.003952275680510375
20240718,20240717,603628,清源股份,-0.023117076808352066,13.1,14.43,12.7,13.63,0.0135,tp,True,2,1.6404244257406815,27.4078888711,0.0672682526661198,False,25,-0.003952275680510375
20240719,20240718,600620,天宸股份,-0.055118110236220486,4.8,5.04,4.63,4.73,0.0135,tp,True,1,3.706042100065644,31.037805507599998,0.09956709956709955,False,38,-0.0045748758032063686
20240719,20240718,002038,双鹭药业,-0.024032042723631575,7.31,7.36,7.15,7.31,-0.0015,close,False,2,2.0487708342495274,52.154320903199995,0.11600587371512483,False,38,-0.0045748758032063686
20240719,20240718,000572,海马汽车,-0.021406727828746086,3.2,3.46,3.15,3.23,0.0135,tp,True,3,1.4635415551519564,65.1974467599,0.13468013468013465,False,38,-0.0045748758032063686
20240722,20240719,600841,动力新科,-0.05764966740576494,4.25,4.87,4.14,4.44,0.0135,tp,True,1,1.3377335844979326,60.8083274172,0.11219512195121951,False,37,-0.0013814794571992417
20240722,20240719,300611,美力科技,-0.03333333333333344,8.7,8.8,8.45,8.6,-0.012994252873563204,close,False,2,1.9467164340582062,39.329950296,0.09066666666666663,False,37,-0.0013814794571992417
20240723,20240722,002819,东方中科,-0.04332904332904319,22.3,23.35,21.61,21.7,0.0135,tp,True,1,3.759468860424028,51.399709273199996,0.04294478527607362,False,42,-0.001254967580004096
20240724,20240723,601188,龙江交通,-0.07407407407407407,3.5,3.65,3.4,3.4,0.0135,tp,True,1,1.3377684933348502,38.7724564755,0.08720930232558134,False,42,-0.0021335199305747565
20240724,20240723,601218,吉鑫科技,-0.04140127388535042,3.01,3.32,2.83,2.96,0.0135,tp,True,2,4.770152448399446,44.1879281472,0.13684210526315793,False,42,-0.0021335199305747565
20240724,20240723,301370,国科恒泰,-0.03333333333333344,11.02,11.3,10.56,10.72,0.0135,tp,True,3,3.6712627449578665,41.6481,0.21999999999999997,False,42,-0.0021335199305747565
20240725,20240724,600272,开开实业,-0.054744525547445355,10.36,10.37,9.86,9.89,-0.04686679536679522,close,False,1,2.1666402074403344,32.144,0.11445783132530125,False,30,-0.003466634504385002
20240725,20240724,603458,勘设股份,-0.03979238754325265,5.55,5.61,5.2,5.2,-0.06456306306306298,close,False,2,2.4948814867312388,29.3573408926,0.022857142857142878,False,30,-0.003466634504385002
20240725,20240724,301226,祥明智能,-0.03288201160541593,25.0,31.02,24.5,31.02,0.0135,tp,True,3,3.2537070032917583,32.66176,0.1731662024141133,False,30,-0.003466634504385002
