max_break,first_before,vol_lo,vol_hi,mv_lo,mv_hi,auction_lo,auction_hi,range_lo,market_fb_lo,market_fb_hi,idx_open_lo,exclude_y_one_word,rank,rank_asc,top_n,tp,sl,cost,train_n,train_days,train_per_day,train_win,train_avg,train_pf,test_n,test_days,test_per_day,test_win,test_avg,test_pf,full_n,full_win,score
0,0,0.7,8.0,15.0,220.0,-0.08,-0.02,0.0,15,250,-1.0,True,auction_pct,True,3,0.012,0.0,0.0015,1204,443,2.7178329571106095,0.8812292358803987,0.0037434080487932352,1.6824772168125164,658,238,2.764705882352941,0.8890577507598785,0.005011648319763816,2.1591758833985706,1862,0.8839957035445757,4.440628382095753
0,0,0.7,8.0,25.0,100.0,-0.08,-0.02,0.015,20,160,-0.02,True,auction_pct,True,3,0.015,0.0,0.0015,1038,407,2.5503685503685505,0.8429672447013488,0.004338044996108784,1.6182463503375306,573,229,2.502183406113537,0.8656195462478184,0.006822737814078771,2.412957817236845,1611,0.851024208566108,4.440537915262306
0,0,0.8,5.0,15.0,220.0,-0.08,-0.02,0.015,20,160,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,1097,415,2.6433734939759037,0.8760255241567912,0.003519815661694032,1.6223844552698021,623,233,2.6738197424892705,0.8972712680577849,0.005043648796572892,2.15212311301762,1720,0.8837209302325582,4.440130995995044
0,0,0.7,8.0,15.0,220.0,-0.08,-0.02,0.015,15,250,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,1199,442,2.7126696832579187,0.8815679733110926,0.0038246203659573555,1.7073104608678804,651,236,2.7584745762711864,0.8878648233486943,0.004952633785567729,2.133339590776708,1850,0.8837837837837837,4.437607178755386
0,0,1.0,6.0,15.0,220.0,-0.08,-0.02,0.015,15,250,-0.02,True,auction_pct,True,3,0.012,0.0,0.0015,1157,434,2.665898617511521,0.8720829732065687,0.0034338151576547545,1.6022997980449463,625,235,2.6595744680851063,0.8944,0.005156236167682364,2.2175395993548666,1782,0.8799102132435466,4.436503356558775
0,0,0.7,8.0,25.0,100.0,-0.08,-0.02,0.015,20,160,-1.0,True,auction_pct,True,3,0.015,0.0,0.0015,1041,408,2.551470588235294,0.8434197886647454,0.004364448324650257,1.6238069954483534,579,231,2.5064935064935066,0.8652849740932642,0.006773076849529618,2.3895791649194997,1620,0.8512345679012345,4.436314399152006
0,0,1.0,6.0,15.0,220.0,-0.08,-0.02,0.015,20,160,-1.0,True,auction_pct,True,3,0.012,0.0,0.0015,1121,418,2.6818181818181817,0.8715432649420161,0.0033746415278508943,1.5864885721604285,628,236,2.6610169491525424,0.8949044585987261,0.005181763701913181,2.229440527437272,1749,0.8799313893653516,4.436215976094969
0,0,0.7,8.0,15.0,220.0,-0.08,-0.02,0.0,20,160,-1.0,True,auction_pct,True,3,0.012,0.0,0.0015,1161,424,2.7382075471698113,0.8811369509043928,0.0037262386365938677,1.677457997834279,655,237,2.7637130801687766,0.8885496183206106,0.004986510831152047,2.1481031865606295,1816,0.8838105726872246,4.435591882266659
0,0,0.7,8.0,20.0,160.0,-0.08,-0.02,0.015,20,160,-1.0,True,auction_pct,True,3,0.015,0.0,0.0015,1138,422,2.6966824644549763,0.8550087873462214,0.005006399733391284,1.7705532135077642,635,236,2.690677966101695,0.862992125984252,0.006324288502221888,2.194381316048391,1773,0.8578680203045685,4.433887214487385
0,0,0.7,8.0,25.0,100.0,-0.08,-0.02,0.0,20,160,-0.02,True,auction_pct,True,3,0.015,0.0,0.0015,1040,407,2.555282555282555,0.8423076923076923,0.004288360172045779,1.6076296578533624,574,229,2.506550218340611,0.8658536585365854,0.006790977383954085,2.3962652843097847,1614,0.8506815365551424,4.433556081692744
