buy_date,ret,n,codes,names,categories,sell_date,open_pct,score,win
20251219,-0.030680695847362605,1,002213,大为股份,首板,20251223,0.7159005275056529,62.0,False
20251224,0.03806195520247152,2,"000505,002796","京粮控股,世嘉科技","一进二,首板",20251226,0.2350176263219761,49.0,True
20251229,-0.06258248128745925,2,"002578,603408","闽发铝业,建霖家居",首板,20251231,0.39871747668138724,52.0,False
20260105,0.028662795719564205,2,"600973,000417","宝胜股份,合百集团",首板,20260107,-0.2614418085260528,42.0,True
20260108,0.08738685226873738,2,"600973,603931","宝胜股份,格林达",首板,20260112,0.29346664581804127,46.0,True
20260113,-0.0700976335256171,2,"605056,002228","咸亨国际,合兴包装",首板,20260115,0.6026211606492304,46.0,False
20260116,0.0042710783123655624,2,"605365,603212","立达信,赛伍技术",首板,20260120,0.1544401544401608,58.0,True
20260121,-0.03283796209420159,1,603216,梦天家居,首板,20260123,-0.018761726078797558,36.0,False
20260126,0.0002289772693312448,2,"002115,600133","三维通信,东湖高新",首板,20260128,1.157450219983247,50.0,True
20260130,0.1220955056179776,1,603598,引力传媒,首板,20260203,0.0,42.0,True
20260204,-0.0923450534996546,2,"000880,601226","潍柴重机,华电科工",首板,20260206,0.2214579219439572,52.0,False
20260209,0.010678619756427756,1,002562,兄弟科技,首板,20260211,1.5109890109890056,50.0,True
20260213,0.08324576271186462,1,002358,森源电气,首板,20260225,0.0,42.0,True
20260226,-0.06089509186746905,2,"002342,600708","巨力索具,光明地产",首板,20260302,-0.031067478563445716,45.0,False
20260303,-0.12916862810262025,2,"002795,605287","永和智控,德才股份",首板,20260305,0.2241966079121971,49.0,False
20260306,-0.01411042529450418,2,"002235,002490","安妮股份,山东墨龙","一进二,首板",20260310,0.4330708661417382,55.0,False
20260311,-0.0977495851310986,1,601226,华电科工,首板,20260313,0.8366800535475116,62.0,False
20260316,-0.0956488199300699,2,"600121,002173","郑州煤电,创新医疗","二进三,首板",20260318,1.0767380268640214,64.0,False
20260324,-0.02997049044056521,2,"002112,600075","三变科技,新疆天业",首板,20260326,0.7991131792766559,56.0,False
20260330,0.005362745098039192,1,600996,贵广网络,一进二,20260401,1.7964071856287456,78.0,True
20260402,-0.0510833168685812,2,"603803,600590","瑞斯康达,泰豪科技","一进二,首板",20260407,0.25740454882010044,56.0,False
20260408,0.11909514487079093,1,603637,镇海股份,一进二,20260410,1.1084718923198622,64.0,True
20260413,-0.03433302063789884,1,603045,福达合金,首板,20260415,0.08802300334487256,42.0,False
