code,date,side,seat,seat_code,buy,sell,net,reason,category,alias
603828,20260507,买入,金融街证券股份有限公司沈阳奉天街证券营业部,10054782,3420417.0,0.0,3420417.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,买入,国泰海通证券股份有限公司总部,10004865,3380776.0,0.0,3380776.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,买入,国投证券股份有限公司汕头长平路证券营业部,10126508,2871699.0,0.0,2871699.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,买入,东方证券股份有限公司厦门仙岳路证券营业部,10492163,2814500.0,0.0,2814500.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,买入,中信证券股份有限公司上海分公司,10135341,2536458.0,0.0,2536458.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,卖出,国泰海通证券股份有限公司总部,10004865,0.0,3381271.97,-3381271.97,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,卖出,瑞银证券有限责任公司上海花园石桥路证券营业部,10110478,0.0,3212361.0,-3212361.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,卖出,东方证券股份有限公司厦门仙岳路证券营业部,10492163,0.0,3112573.37,-3112573.37,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,卖出,中信证券股份有限公司上海分公司,10135341,0.0,2720065.0,-2720065.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603828,20260507,卖出,东方证券股份有限公司泉州津淮街证券营业部,10517793,0.0,2349613.0,-2349613.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
605179,20260803,买入,沪股通专用,10434470,37628032.0,0.0,37628032.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,北向资金,沪股通专用
605179,20260803,买入,国泰海通证券股份有限公司总部,10004865,17363812.0,0.0,17363812.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,其他营业部,
605179,20260803,买入,国信证券股份有限公司浙江互联网分公司,10000213448,11053942.0,0.0,11053942.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,量化/互联网席位,
605179,20260803,买入,东方财富证券股份有限公司拉萨东环路第二证券营业部,10472087,7901445.01,0.0,7901445.01,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,东财散户通道,拉萨天团/东财
605179,20260803,买入,东方财富证券股份有限公司山南香曲东路证券营业部,10281327,7878284.0,0.0,7878284.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,东财散户通道,拉萨天团/东财
605179,20260803,卖出,沪股通专用,10434470,0.0,17528657.0,-17528657.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,北向资金,沪股通专用
605179,20260803,卖出,华泰证券股份有限公司总部,10028451,0.0,16343712.0,-16343712.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,其他营业部,
605179,20260803,卖出,瑞银证券有限责任公司上海花园石桥路证券营业部,10110478,0.0,11146695.0,-11146695.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,其他营业部,
605179,20260803,卖出,国泰海通证券股份有限公司总部,10004865,0.0,11066193.0,-11066193.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,其他营业部,
605179,20260803,卖出,中信证券股份有限公司浙江分公司,10520724,0.0,7753571.0,-7753571.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,其他营业部,
605179,20260729,买入,国泰海通证券股份有限公司昆明人民中路证券营业部,10025200,15076827.0,0.0,15076827.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260729,买入,国新证券股份有限公司北京中关村大街证券营业部,10919501,14306245.0,0.0,14306245.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260729,买入,华泰证券股份有限公司总部,10028451,12368869.0,0.0,12368869.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260729,买入,沪股通专用,10434470,9762623.0,0.0,9762623.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,北向资金,沪股通专用
605179,20260729,买入,华鑫证券有限责任公司上海徐汇区瑞平路证券营业部,10993987,6262633.0,0.0,6262633.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260729,卖出,沪股通专用,10434470,0.0,7057407.0,-7057407.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,北向资金,沪股通专用
605179,20260729,卖出,光大证券股份有限公司上海宝山华和路证券营业部,10342133,0.0,3453063.0,-3453063.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260729,卖出,平安证券股份有限公司深圳分公司,10048273,0.0,3427959.0,-3427959.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260729,卖出,申万宏源证券有限公司杭州金华南路证券营业部,10125409,0.0,2970800.0,-2970800.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260729,卖出,东方财富证券股份有限公司拉萨团结路第一证券营业部,10484371,0.0,2552132.0,-2552132.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,东财散户通道,拉萨天团/东财
605179,20260731,买入,江海证券有限公司哈尔滨世茂大道证券营业部,10657371,11587553.0,0.0,11587553.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260731,买入,华源证券股份有限公司江苏分公司,10484864,6099594.0,0.0,6099594.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260731,买入,国泰海通证券股份有限公司济南舜华路证券营业部,10108361,6016322.0,0.0,6016322.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260731,买入,东方财富证券股份有限公司拉萨金融城南环路证券营业部,10678762,5520799.0,0.0,5520799.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,东财散户通道,拉萨天团/东财
605179,20260731,买入,沪股通专用,10434470,5429223.0,0.0,5429223.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,北向资金,沪股通专用
605179,20260731,卖出,国新证券股份有限公司北京中关村大街证券营业部,10919501,0.0,17404426.0,-17404426.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260731,卖出,国泰海通证券股份有限公司昆明人民中路证券营业部,10025200,0.0,16633813.0,-16633813.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260731,卖出,江海证券有限公司哈尔滨世茂大道证券营业部,10657371,0.0,11892964.0,-11892964.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260731,卖出,华源证券股份有限公司江苏分公司,10484864,0.0,6587511.0,-6587511.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
605179,20260731,卖出,华鑫证券有限责任公司上海徐汇区瑞平路证券营业部,10993987,0.0,6348551.0,-6348551.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603789,20260706,买入,联储证券股份有限公司宁波分公司,10915756,3491505.0,0.0,3491505.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260706,买入,中国银河证券股份有限公司威海统一路证券营业部,10436662,3477525.0,0.0,3477525.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260706,买入,中国中金财富证券有限公司南通如东青园北路证券营业部,10426963,2096301.0,0.0,2096301.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260706,买入,方正证券股份有限公司成都高升桥路证券营业部,10429141,1999839.0,0.0,1999839.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260706,买入,华源证券股份有限公司广东分公司,10508996,1998441.0,0.0,1998441.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260706,卖出,金元证券股份有限公司苏州分公司,10066424,0.0,4405797.0,-4405797.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,知名游资,苏州帮
603789,20260706,卖出,中国银河证券股份有限公司蚌埠东海大道证券营业部,10339026,0.0,1281966.0,-1281966.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260706,卖出,中信证券股份有限公司保定复兴中路证券营业部,10436568,0.0,759114.0,-759114.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260706,卖出,财达证券股份有限公司保定天鹅西路证券营业部,10119032,0.0,710883.0,-710883.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260706,卖出,中信证券股份有限公司上海金山区龙展路证券营业部,10045022,0.0,419400.0,-419400.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603789,20260703,买入,华泰证券股份有限公司永嘉阳光大道证券营业部,10166020,3145155.0,0.0,3145155.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603789,20260703,买入,兴业证券股份有限公司湖北分公司,10484737,2537049.6,0.0,2537049.6,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603789,20260703,买入,华泰证券股份有限公司杭州学院路证券营业部,10361223,912431.5,0.0,912431.5,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603789,20260703,买入,华金证券股份有限公司青岛分公司,10519286,442860.0,0.0,442860.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603789,20260703,买入,申万宏源西部证券有限公司乌鲁木齐解放南路证券营业部,10114046,62865.0,0.0,62865.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603789,20260703,卖出,华林证券股份有限公司拉萨顿珠金融城证券营业部,10663820,0.0,2834640.0,-2834640.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,知名游资,拉萨天团
603789,20260703,卖出,中信证券股份有限公司黑龙江分公司,10463865,0.0,2138112.0,-2138112.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603789,20260703,卖出,中航证券有限公司丰城府前路证券营业部,10199649,0.0,190500.0,-190500.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603789,20260703,卖出,方正证券股份有限公司郑州金水东路证券营业部,10453577,0.0,127000.0,-127000.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603789,20260703,卖出,华鑫证券有限责任公司上海陆家嘴证券营业部,10000055316,0.0,105984.0,-105984.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603779,20260513,买入,东亚前海证券有限责任公司上海分公司,10924074,8197540.0,0.0,8197540.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603779,20260513,买入,国泰海通证券股份有限公司合肥创新大道证券营业部,10000381778,8086840.0,0.0,8086840.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603779,20260513,买入,东北证券股份有限公司上海局门路证券营业部,10091173,6345693.0,0.0,6345693.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603779,20260513,买入,东吴证券股份有限公司宁波前河南路证券营业部,10638004,5012660.0,0.0,5012660.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603779,20260513,买入,江海证券有限公司哈尔滨世茂大道证券营业部,10657371,4997080.0,0.0,4997080.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603779,20260513,卖出,机构专用,0,0.0,3106160.0,-3106160.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,机构,机构专用
603779,20260513,卖出,中国中金财富证券有限公司深圳宝安中心路证券营业部,10147263,0.0,2952000.0,-2952000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603779,20260513,卖出,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,10000399618,0.0,1298060.0,-1298060.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,知名游资,T王
603779,20260513,卖出,机构专用,0,0.0,1123400.0,-1123400.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,机构,机构专用
603779,20260513,卖出,财通证券股份有限公司慈溪文华南路证券营业部,10436152,0.0,940540.0,-940540.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,其他营业部,
603779,20260514,买入,江海证券有限公司哈尔滨世茂大道证券营业部,10657371,10331508.0,0.0,10331508.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260514,买入,华泰证券股份有限公司镇江黄山南路证券营业部,10408855,8908152.0,0.0,8908152.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260514,买入,东北证券股份有限公司上海局门路证券营业部,10091173,8420888.32,0.0,8420888.32,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260514,买入,东亚前海证券有限责任公司上海分公司,10924074,8197540.0,0.0,8197540.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260514,买入,国泰海通证券股份有限公司合肥创新大道证券营业部,10000381778,8086840.0,0.0,8086840.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260514,卖出,机构专用,0,0.0,3106160.0,-3106160.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603779,20260514,卖出,中国中金财富证券有限公司深圳宝安中心路证券营业部,10147263,0.0,2952000.0,-2952000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260514,卖出,机构专用,0,0.0,1317330.0,-1317330.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603779,20260514,卖出,高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部,10000399618,0.0,1298060.0,-1298060.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,T王
603779,20260514,卖出,国信证券股份有限公司温州分公司,10145593,0.0,940868.0,-940868.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,温州帮
603779,20260520,买入,申港证券股份有限公司浙江分公司,10948136,32016960.0,0.0,32016960.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260520,买入,世纪证券有限责任公司深圳罗湖分公司,10000926098,15970800.0,0.0,15970800.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260520,买入,申港证券股份有限公司深圳分公司,10787117,13196040.0,0.0,13196040.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260520,买入,东北证券股份有限公司武汉香港路证券营业部,10083742,13086480.0,0.0,13086480.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260520,买入,东北证券股份有限公司宁波江安路证券营业部,10131282,13027200.0,0.0,13027200.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260520,卖出,中银国际证券股份有限公司宁波药行街证券营业部,10456862,0.0,24960000.0,-24960000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260520,卖出,中泰证券股份有限公司龙口港城大道证券营业部,10126506,0.0,10482300.0,-10482300.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260520,卖出,机构专用,0,0.0,9600000.0,-9600000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603779,20260520,卖出,中泰证券股份有限公司青州海岱中路证券营业部,10145142,0.0,7176000.0,-7176000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260520,卖出,光大证券股份有限公司慈溪三北西大街证券营业部,10128270,0.0,5801640.0,-5801640.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260521,买入,浙商证券股份有限公司杭州五星路证券营业部,10949092,71835536.0,0.0,71835536.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,买入,联储证券股份有限公司杭州环城北路证券营业部,10000866017,43530960.0,0.0,43530960.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,买入,中国中金财富证券有限公司广州天河路证券营业部,10023646,42514283.0,0.0,42514283.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,买入,联储证券股份有限公司宁波分公司,10915756,40396092.0,0.0,40396092.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,买入,东吴证券股份有限公司苏州工业园区扬富路证券营业部,10097640,34034829.0,0.0,34034829.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,卖出,江海证券有限公司哈尔滨世茂大道证券营业部,10657371,0.0,46449685.0,-46449685.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,卖出,申港证券股份有限公司浙江分公司,10948136,0.0,36437940.0,-36437940.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,卖出,国泰海通证券股份有限公司总部,10004865,0.0,33852639.55,-33852639.55,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,卖出,中泰证券股份有限公司东营府前大街证券营业部,10143860,0.0,32026580.2,-32026580.2,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260521,卖出,中泰证券股份有限公司东营北一路证券营业部,10104599,0.0,31509012.9,-31509012.9,有价格涨跌幅限制的日换手率达到20%的前五只证券,其他营业部,
603779,20260518,买入,江海证券有限公司哈尔滨世茂大道证券营业部,10657371,16759840.0,0.0,16759840.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260518,买入,东北证券股份有限公司上海局门路证券营业部,10091173,10875088.0,0.0,10875088.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260518,买入,甬兴证券有限公司宁波和源路证券营业部,10000147202,10742258.75,0.0,10742258.75,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260518,买入,申港证券股份有限公司上海分公司,10738126,10723439.0,0.0,10723439.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260518,买入,国泰海通证券股份有限公司合肥创新大道证券营业部,10000381778,9639264.0,0.0,9639264.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260518,卖出,机构专用,0,0.0,7446663.84,-7446663.84,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,机构,机构专用
603779,20260518,卖出,中泰证券股份有限公司龙口港城大道证券营业部,10126506,0.0,6858652.0,-6858652.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260518,卖出,中信证券(山东)有限责任公司淄博分公司,10492356,0.0,5188651.0,-5188651.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260518,卖出,国泰海通证券股份有限公司上海黄浦区黄陂南路证券营业部,10025383,0.0,1808473.0,-1808473.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603779,20260518,卖出,中信建投证券股份有限公司淄博政通路证券营业部,10028751,0.0,1602984.0,-1602984.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260810,买入,华鑫证券有限责任公司上海茅台路证券营业部,10028419,29999000.0,0.0,29999000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260810,买入,国新证券股份有限公司北京中关村大街证券营业部,10919501,16178882.0,0.0,16178882.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260810,买入,沪股通专用,10434470,13897625.0,0.0,13897625.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,北向资金,沪股通专用
603758,20260810,买入,国信证券股份有限公司佛山顺德大良证券营业部,10028422,12526055.66,0.0,12526055.66,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260810,买入,东方证券股份有限公司杭州龙井路证券营业部,10086482,6500902.25,0.0,6500902.25,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,知名游资,章盟主
603758,20260810,卖出,沪股通专用,10434470,0.0,31812910.0,-31812910.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,北向资金,沪股通专用
603758,20260810,卖出,华鑫证券有限责任公司上海茅台路证券营业部,10028419,0.0,25273956.0,-25273956.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260810,卖出,国泰海通证券股份有限公司总部,10004865,0.0,8461120.21,-8461120.21,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260810,卖出,东海证券股份有限公司洛阳凯旋西路证券营业部,10095777,0.0,5784171.0,-5784171.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260810,卖出,国投证券股份有限公司重庆解放碑证券营业部,10101581,0.0,5767700.0,-5767700.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,买入,联储证券股份有限公司深圳分公司,10913335,16475759.1,0.0,16475759.1,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,买入,东亚前海证券有限责任公司四川分公司,10000242108,13855026.0,0.0,13855026.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,买入,联储证券股份有限公司宁波分公司,10915756,1951605.0,0.0,1951605.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,买入,国泰海通证券股份有限公司贵阳中华中路证券营业部,10093401,1648890.0,0.0,1648890.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,买入,国联民生证券股份有限公司宁波分公司,10000945087,1635720.0,0.0,1635720.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,卖出,沪股通专用,10434470,0.0,6042680.0,-6042680.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,北向资金,沪股通专用
603758,20260812,卖出,诚通证券股份有限公司上海金桥路证券营业部,10144891,0.0,3873840.0,-3873840.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,卖出,华泰证券股份有限公司上海黄浦区黄陂南路证券营业部,10025324,0.0,2102644.0,-2102644.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,卖出,中国银河证券股份有限公司南京浦滨路证券营业部,10768380,0.0,2071912.0,-2071912.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603758,20260812,卖出,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,10028564,0.0,2032515.0,-2032515.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,其他营业部,
603595,20260626,买入,国泰海通证券股份有限公司总部,10004865,7779539.0,0.0,7779539.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260626,买入,平安证券股份有限公司深圳金田路证券营业部,10388201,5092146.0,0.0,5092146.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,知名游资,金田路
603595,20260626,买入,财信证券股份有限公司长沙芙蓉路证券营业部,10000540309,5022980.0,0.0,5022980.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260626,买入,方正证券股份有限公司长沙金星北路证券营业部,10331992,4884876.0,0.0,4884876.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260626,买入,广发证券股份有限公司广州番禺广场番发大厦证券营业部,10054424,4187658.0,0.0,4187658.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260626,卖出,国泰海通证券股份有限公司总部,10004865,0.0,15227512.65,-15227512.65,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260626,卖出,联储证券股份有限公司陕西分公司,10067572,0.0,9607583.0,-9607583.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260626,卖出,金融街证券股份有限公司沈阳奉天街证券营业部,10054782,0.0,4681668.0,-4681668.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260626,卖出,国泰海通证券股份有限公司成都龙腾东路证券营业部,10564259,0.0,3901356.0,-3901356.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260626,卖出,东方财富证券股份有限公司昌都两江大道证券营业部,10342919,0.0,3895005.0,-3895005.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,东财散户通道,拉萨天团/东财
603595,20260623,买入,中信建投证券股份有限公司上海营口路证券营业部,10028716,5959785.41,0.0,5959785.41,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260623,买入,东方财富证券股份有限公司昌都两江大道证券营业部,10342919,4225349.0,0.0,4225349.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,东财散户通道,拉萨天团/东财
603595,20260623,买入,华泰证券股份有限公司郑州经三路证券营业部,10081598,3845576.0,0.0,3845576.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
603595,20260623,买入,中国银河证券股份有限公司北京苏州街证券营业部,10984265,3693088.0,0.0,3693088.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,其他营业部,
